# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.4216679281436688,3.7959208033725353,0.8809835979979808,-0.19674053145462966,2.0,0.0,0.007107569585204922,157.66304407360923,0.8126207347578501,-36.07270232120742
 1.4352603033300397,3.823105410970816,0.8808954926305115,-0.18569508554357658,2.0,0.0,0.0070196004268856405,157.1727303696731,0.8026272642434467,-36.17134440305412
 1.4489124095275154,3.8504094963883597,0.8808122218668326,-0.17473753289513566,2.0,0.0,0.006937031998414338,156.67891533457714,0.7932489910466061,-36.26849022637834
 1.462622337457616,3.8778292401120886,0.8807338029963964,-0.16386214639726174,2.0,0.0,0.0068596550191456175,156.18167694743994,0.7844621887798207,-36.36415980901554
 1.4763881778373216,3.9053608226289285,0.8806602533086553,-0.1530633651226042,2.0,0.0,0.0067872750433100254,155.68109372796692,0.7762448190216449,-36.45837251166111
 1.4902080213795514,3.933000424425801,0.8805915900930612,-0.14233578317325854,2.0,0.0,0.00671971188601138,155.17724472405143,0.76857642476012,-36.55114708379974
 1.5040799587936362,3.9607442259896306,0.8805278306390669,-0.13167413911104514,2.0,0.0,0.00665679810392026,154.67020949929196,0.7614380314082948,-36.6425017071382
 1.5180020807857693,3.9885884078073404,0.8804689922361243,-0.12107330594832921,2.0,0.0,0.006598378284443136,154.16006812042824,0.7548120582597296,-36.73245403673913
 1.5319724780594506,4.016529150365855,0.8804150921736859,-0.1105282816274757,2.0,0.0,0.00654430893959576,153.64690114469775,0.7486822355255727,-36.82102124005085
 1.5459892413159135,4.044562634152096,0.8803661477412036,-0.1000341799777943,2.0,0.0,0.006494457256821649,153.13078960711476,0.7430335302891579,-36.90822003393639
 1.560050461254548,4.072685039652989,0.8803221762281301,-0.08958622208661841,2.0,0.0,0.0064487012259605465,152.61181500767407,0.7378520772930811,-36.99406671996408
 1.5741542285733081,4.100892547355458,0.8802831949239175,-0.07917972807281302,2.0,0.0,0.006406927469098173,152.090059298481,0.7331251172547072,-37.078577217964785
